[07/12 17:23:40] TDN INFO: storing name: TDN__kinetics_frame_RGB_resnet50_avg_segment3_e100
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: first_conv_bias has 1 params, lr_mult: 2, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: normal_weight has 143 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: normal_bias has 64 params, lr_mult: 2, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: BN scale/shift has 232 params, lr_mult: 1, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: => decoded_type 'decord'
[07/12 17:31:41] TDN INFO: Epoch: [0][1560/3574], lr: 0.02000	Time 0.316 (0.304)	Data 0.000 (0.001)	Loss 3.6630 (4.3356)	Prec@1 12.500 (13.341)	Prec@5 50.000 (32.415)
[07/12 17:31:47] TDN INFO: Epoch: [0][1580/3574], lr: 0.02000	Time 0.279 (0.304)	Data 0.000 (0.001)	Loss 4.4866 (4.3322)	Prec@1 12.500 (13.378)	Prec@5 37.500 (32.479)
[07/12 17:31:53] TDN INFO: Epoch: [0][1600/3574], lr: 0.02000	Time 0.311 (0.304)	Data 0.000 (0.001)	Loss 3.4002 (4.3241)	Prec@1 25.000 (13.492)	Prec@5 50.000 (32.667)
[07/12 17:31:59] TDN INFO: Epoch: [0][1620/3574], lr: 0.02000	Time 0.307 (0.304)	Data 0.000 (0.001)	Loss 3.8434 (4.3191)	Prec@1 12.500 (13.580)	Prec@5 37.500 (32.758)
[07/12 17:32:05] TDN INFO: Epoch: [0][1640/3574], lr: 0.02000	Time 0.294 (0.304)	Data 0.000 (0.001)	Loss 4.5710 (4.3142)	Prec@1 0.000 (13.627)	Prec@5 12.500 (32.861)
[07/12 17:32:11] TDN INFO: Epoch: [0][1660/3574], lr: 0.02000	Time 0.295 (0.304)	Data 0.000 (0.001)	Loss 3.4771 (4.3068)	Prec@1 37.500 (13.742)	Prec@5 50.000 (32.977)
[07/12 17:32:17] TDN INFO: Epoch: [0][1680/3574], lr: 0.02000	Time 0.297 (0.304)	Data 0.000 (0.001)	Loss 3.2286 (4.2998)	Prec@1 12.500 (13.861)	Prec@5 62.500 (33.180)
[07/12 17:32:23] TDN INFO: Epoch: [0][1700/3574], lr: 0.02000	Time 0.275 (0.303)	Data 0.000 (0.001)	Loss 4.5799 (4.2962)	Prec@1 12.500 (13.882)	Prec@5 12.500 (33.282)
[07/12 17:32:29] TDN INFO: Epoch: [0][1720/3574], lr: 0.02000	Time 0.315 (0.303)	Data 0.000 (0.001)	Loss 3.1735 (4.2902)	Prec@1 25.000 (13.945)	Prec@5 62.500 (33.389)
[07/12 17:32:35] TDN INFO: Epoch: [0][1740/3574], lr: 0.02000	Time 0.305 (0.303)	Data 0.000 (0.001)	Loss 4.3541 (4.2840)	Prec@1 0.000 (14.001)	Prec@5 25.000 (33.494)
[07/12 17:32:40] TDN INFO: Epoch: [0][1760/3574], lr: 0.02000	Time 0.295 (0.303)	Data 0.000 (0.001)	Loss 4.6209 (4.2782)	Prec@1 12.500 (14.069)	Prec@5 12.500 (33.560)
[07/12 17:32:46] TDN INFO: Epoch: [0][1780/3574], lr: 0.02000	Time 0.307 (0.303)	Data 0.000 (0.001)	Loss 3.6180 (4.2720)	Prec@1 25.000 (14.135)	Prec@5 50.000 (33.675)
[07/12 17:32:52] TDN INFO: Epoch: [0][1800/3574], lr: 0.02000	Time 0.305 (0.303)	Data 0.000 (0.001)	Loss 3.7651 (4.2655)	Prec@1 25.000 (14.207)	Prec@5 50.000 (33.821)
[07/12 17:32:58] TDN INFO: Epoch: [0][1820/3574], lr: 0.02000	Time 0.301 (0.303)	Data 0.000 (0.001)	Loss 4.5902 (4.2632)	Prec@1 0.000 (14.237)	Prec@5 37.500 (33.869)
[07/12 17:33:04] TDN INFO: Epoch: [0][1840/3574], lr: 0.02000	Time 0.299 (0.303)	Data 0.000 (0.001)	Loss 3.1932 (4.2545)	Prec@1 25.000 (14.333)	Prec@5 75.000 (34.037)
[07/12 17:33:10] TDN INFO: Epoch: [0][1860/3574], lr: 0.02000	Time 0.301 (0.303)	Data 0.000 (0.001)	Loss 4.0117 (4.2445)	Prec@1 12.500 (14.461)	Prec@5 50.000 (34.262)
[07/12 17:33:16] TDN INFO: Epoch: [0][1880/3574], lr: 0.02000	Time 0.280 (0.303)	Data 0.000 (0.001)	Loss 3.1102 (4.2415)	Prec@1 25.000 (14.514)	Prec@5 62.500 (34.383)
[07/12 17:33:22] TDN INFO: Epoch: [0][1900/3574], lr: 0.02000	Time 0.304 (0.303)	Data 0.000 (0.001)	Loss 2.5377 (4.2344)	Prec@1 50.000 (14.604)	Prec@5 62.500 (34.561)
[07/12 17:33:28] TDN INFO: Epoch: [0][1920/3574], lr: 0.02000	Time 0.294 (0.303)	Data 0.000 (0.001)	Loss 4.4179 (4.2266)	Prec@1 37.500 (14.751)	Prec@5 37.500 (34.741)
